,0
feature_payoff_rhapsodic_malayan,0.011864276034048986
feature_experimental_effluent_tubercle,0.011862991384512534
feature_sprucest_alsatian_shade,0.01177964014807512
feature_cleansable_immensurable_estranger,0.011642563802349576
feature_itinerant_hexahedral_photoengraver,0.011639379962368177
feature_unforewarned_jessant_fusilier,0.011347692084813734
feature_cosier_aerial_yoga,0.011288662891127886
feature_crashing_lubberly_sanitarium,0.01121962209213183
feature_famished_alleviative_gaynor,0.011120963354429548
feature_pistachio_atypical_malison,0.011078550937495334
feature_olive_terminal_bassoonist,0.010984788523169208
feature_cracking_belittling_pasch,0.010969877914432864
feature_phagedenic_eccentric_familiar,0.010773799120684829
feature_zippy_trine_diffraction,0.010608315627495505
feature_nephrotic_viable_canceler,0.010514225857997874
feature_shriveled_blightingly_laud,0.010434572384243172
feature_kwa_decemviral_volatilisation,0.010271014570862384
feature_canonistic_disallowable_counterbore,0.010166128348823496
feature_sunbaked_ridden_furfur,0.010105473618314747
feature_unassayed_fulminant_limnologist,0.009599067907476642
feature_baculine_panoplied_aerobiology,0.009427249364815675
feature_alarming_forenamed_shearing,0.009338030101737746
feature_refreshful_retributive_leo,0.00932857370587877
feature_analogical_obstructed_martingale,0.00915648550393883
feature_phenotypical_benedictional_interposal,0.009139658927607833
feature_unrubbed_superacute_gantline,0.008966111553298453
feature_unpasteurized_subaerial_vetiver,0.008791641578050678
feature_eutherian_beastlier_bogong,0.00862798227699692
feature_esemplastic_liquefied_prepostor,0.00860964242262201
feature_zygotic_middlebrow_caribbean,0.008582833096772694
feature_evergreen_polyhydroxy_noctilucence,0.00838218080622068
feature_pericentric_unaccented_coldslaw,0.008261427934535348
feature_avulsed_oolitic_dirac,0.008261219081771945
feature_stunned_anatolian_devil,0.008233952091865409
feature_deepening_theralite_instaurator,0.00820893068628112
feature_honest_riled_photophily,0.00812066633898287
feature_embryologic_unsprung_scylla,0.008051919286923927
feature_destitute_bobbery_frowst,0.007908794590542126
feature_paroxysmal_miniature_erodium,0.007886544192945311
feature_supplicatory_ski_broach,0.007862051795513374
feature_clerklier_cayenned_bagley,0.007861113943613262
feature_scholastic_doglike_sipunculid,0.007820462681310099
feature_crocodilian_tied_twink,0.007786782842644273
feature_unparental_reheated_chemnitz,0.007745507794613058
feature_granular_uncrystallized_stereopticon,0.007693619761834479
feature_ghostly_puggy_streisand,0.007617246440399725
feature_unreliable_securable_hackberry,0.007602015871726761
feature_mopiest_iterative_hoggin,0.007577319167710291
feature_witting_unprovoked_sholokhov,0.007356284846216202
feature_epicedial_glacial_tunguska,0.00733027760467139
feature_weariful_tyrolean_beaux,0.007284823450795366
feature_individual_oversimplified_cliquism,0.007283513879380382
feature_antidepressant_rationalistic_adaptation,0.00714922954309401
feature_hindering_exponible_grime,0.0071302647860112
feature_sugared_incorruptible_spale,0.00710700986579767
feature_overstrong_uniformed_shirker,0.00707661907742809
feature_ascidian_unshaping_watchword,0.007042982351491526
feature_undoubtable_antifriction_rosemaling,0.006999982945721737
feature_semitic_genoese_epilogist,0.0068479031224045585
feature_denominationalism_pallial_musth,0.006820437737783832
feature_remonstrant_czarist_quietist,0.006695782204883863
feature_intermundane_capitulary_expiration,0.006612808371255066
feature_tippable_resinoid_musing,0.006500691343018499
feature_ingratiating_antenatal_colleen,0.006325869089230607
feature_propositional_vapory_denomination,0.006280468397313397
feature_sylphic_social_glycogen,0.0060231592721807364
feature_zonal_snuffly_chemism,0.005982279709058022
feature_dorsal_phenological_hodograph,0.005963132304085365
feature_military_nitpicking_reindustrialization,0.0059527986792776615
feature_sibilant_gaillard_unemployment,0.00594681682644296
feature_unpavilioned_dear_cooly,0.005943964753023721
feature_pert_eurhythmic_calliope,0.005896860622713425
feature_dramaturgic_earlier_danish,0.005828616170600215
feature_balustered_ornamental_pooch,0.005822984117735936
feature_domineering_chewiest_aventurine,0.005650372924352359
feature_taught_placental_longe,0.005589288422272818
feature_titanic_sciuroid_annal,0.005574130424879262
feature_powered_unmaintainable_coequal,0.005565517876113698
feature_waterproofed_damfool_alerce,0.0053429955625883116
feature_celibate_wayworn_cosmism,0.005303730037671148
feature_starving_unwet_transubstantiationalist,0.0052623617989400965
feature_interlocking_unextended_infield,0.00525766947192336
feature_deprecatory_tartarian_rounder,0.005251712563522665
feature_quartered_quadricipital_stirrup,0.005032597506678534
feature_clastic_ninepenny_feedbag,0.005002780429821873
feature_antediluvian_establishmentarian_zebra,0.00499102001386363
feature_quaternate_flauntier_overmultiplication,0.004878285378013127
feature_clustery_hilding_lapland,0.00486494192800613
feature_shamefaced_microcosmical_idahoan,0.004835956368577519
feature_unpoetical_condemned_cornetto,0.004822943920727979
feature_negro_clumsy_topper,0.004765573878433072
feature_paracelsian_capable_cosmography,0.004732148962649188
feature_veteran_philhellene_chantal,0.0044680035527420265
feature_isocheimenal_sensed_lambda,0.0044362651866514165
feature_atmospherical_undisciplinable_enterostomy,0.004315332520693231
feature_consensual_prolific_lifespan,0.004256204320646462
feature_dreggy_jansenism_arborvitae,0.004217131817464439
feature_trodden_abortive_taciturnity,0.004150506237456334
feature_surrealism_aerial_verticity,0.004009254956978315
feature_mustiest_baronetical_sparable,0.003910307771863988
feature_hardscrabble_spinal_parallelism,0.00387637560868743
feature_prudent_pileate_oven,0.0038172626759248244
feature_altern_packaged_presbyterian,0.0038018989291808344
feature_ethnographic_unimaginable_teleplay,0.00377374589454517
feature_tribrachic_canine_mentum,0.0036442818156546242
feature_splendent_unentailed_dick,0.0036115707508336636
feature_evacuated_portliest_exterritoriality,0.0035938083859612916
feature_flagelliform_divisionism_integrality,0.0035832162482495574
feature_perithecial_precise_glamour,0.0035369094190814566
feature_unpreparing_tropological_oecology,0.0034937855327311067
feature_illegal_fivepenny_orion,0.0034710186088267748
feature_crackly_unwarlike_clink,0.0034439343471902024
feature_confirmatory_indian_coomb,0.00338622757482458
feature_saxicoline_declamatory_pacificist,0.00336846350291086
feature_commonplace_fraudulent_enterpriser,0.0033474049512617126
feature_rearward_athetoid_genipap,0.0032486337284406692
feature_hobnail_rangier_seppuku,0.0032390569044529606
feature_monitory_divisionary_neurasthenic,0.0031606927457704936
feature_undescendable_gainly_despot,0.003135713994424009
feature_sleepwalk_flameproof_gopak,0.0031336999517189586
feature_coreferential_stellar_airport,0.002996994012781891
feature_kyphotic_uncrated_classicality,0.0029077030730817106
feature_vascular_terbic_ledger,0.002890526002780607
feature_ungrounded_transpontine_winder,0.0028400576601599107
feature_verbatim_frangible_eye,0.002793292586429501
feature_phellogenetic_hearing_gobang,0.0027022980913058285
feature_prolusory_incomputable_candace,0.0026154305178481886
feature_geographic_happening_tundra,0.0025861988275000867
feature_dumpy_funkiest_homestead,0.002550879545692235
feature_fidgety_temptable_grey,0.002528603221153253
feature_plenipotentiary_bathonian_amentia,0.002502531927171282
feature_compositive_plated_demulcent,0.00249243291657473
feature_upset_pronounceable_moquette,0.002454148356969148
feature_symmetrical_spongy_tricentenary,0.0023892317592277266
feature_restive_vasiform_kewpie,0.00236210102920855
feature_frostbitten_unescapable_ginnery,0.002332720105685684
feature_aseptic_eely_hemiplegia,0.002303657823502735
feature_weeping_caucasoid_ubiety,0.0023010790568957196
feature_flurried_unclassified_permalloy,0.002273826069284738
feature_asphyxiating_gabbroitic_long,0.0021898578334782564
feature_fair_lukewarm_apparition,0.002159957211120816
feature_renounceable_cadent_singing,0.0021497621094466496
feature_genevese_encaustic_confection,0.002138444881679634
feature_stilted_humanlike_grania,0.0021084115752669492
feature_imputable_parsonical_dulciana,0.00206075792682093
feature_elfin_irrefutable_apothecium,0.002002130994165914
feature_unappreciative_maniacal_reconnaissance,0.001910030640565604
feature_able_deprived_nona,0.0018111306856793577
feature_asyndetic_unwieldy_glossolalia,0.0017319018859700691
feature_demoded_unmodernised_borecole,0.0016442208686676914
feature_unordinary_marsipobranch_arbitrament,0.001559968154897198
feature_cheeky_african_waikiki,0.0013950791546650512
feature_adorable_infernal_cartesianism,0.0013749823551187403
feature_computational_contradictable_misguidance,0.0013717621428678153
feature_rabbinism_molluscoid_cichlid,0.0012612011399187146
feature_phonatory_reconstructed_flong,0.0011761200049802743
feature_unintermitting_postulational_mag,0.001037189832728855
feature_beaten_sensitive_curricle,0.0009851718803002047
feature_sextuple_metamere_lagrange,0.0007945766294340098
feature_sassy_coseismic_deadlock,0.0006100000859182038
feature_textualism_seared_chloasma,0.0004969193391577701
feature_hugest_overall_emancipist,0.00039445700349578983
feature_increscent_accustomed_redpoll,0.0002532954749739849
feature_uninquiring_semitonic_cloakroom,0.0002211047139259389
feature_tackier_stodgy_scurf,0.0001586776851333891
